link,pdf_link,title,doi
https://www.sciencedirect.com/science/article/pii/S0950584924002167,https://www.sciencedirect.com/science/article/pii/S0950584924002167/pdfft?md5=16e16c87e88e88f65131ad6a4e75484b&pid=1-s2.0-S0950584924002167-main.pdf,On the road to interactive LLM-based systematic mapping studies,https://doi.org/10.1016/j.infsof.2024.107611
https://www.sciencedirect.com/science/article/pii/S1877050924025158,https://www.sciencedirect.com/science/article/pii/S1877050924025158/pdfft?md5=ea4f74f08f21a6aa71c00d6c794b61b3&pid=1-s2.0-S1877050924025158-main.pdf,LLM-based methods for the creation of unit tests in game development,https://doi.org/10.1016/j.procs.2024.09.473
https://www.sciencedirect.com/science/article/pii/S266682702400046X,https://www.sciencedirect.com/science/article/pii/S266682702400046X/pdfft?md5=c84038ecf9feef782cbf788c56d506da&pid=1-s2.0-S266682702400046X-main.pdf,Managing Linux servers with LLM-based AI agents: An empirical evaluation with GPT4,https://doi.org/10.1016/j.mlwa.2024.100570
https://www.sciencedirect.com/science/article/pii/S0164121225001992,,Enhancing large language models for text-to-testcase generation,https://doi.org/10.1016/j.jss.2025.112531
https://www.sciencedirect.com/science/article/pii/S0950584924002507,,Robustness evaluation of code generation systems via concretizing instructions,https://doi.org/10.1016/j.infsof.2024.107645
https://www.sciencedirect.com/science/article/pii/S0164121224003108,,Refining software defect prediction through attentive neural models for code understanding,https://doi.org/10.1016/j.jss.2024.112266
https://www.sciencedirect.com/science/article/pii/S2665963824000757,https://www.sciencedirect.com/science/article/pii/S2665963824000757/pdfft?md5=3c9a3983d98fc59aa765e0c83b280c82&pid=1-s2.0-S2665963824000757-main.pdf,BHRAMARI: Bug driven highly reusable automated model for automated test bed generation and integration,https://doi.org/10.1016/j.simpa.2024.100687
https://www.sciencedirect.com/science/article/pii/S0164121224000451,,Few-shot code translation via task-adapted prompt learning,https://doi.org/10.1016/j.jss.2024.112002
https://www.sciencedirect.com/science/article/pii/S0950584924000739,,Effective test generation using pre-trained Large Language Models and mutation testing,https://doi.org/10.1016/j.infsof.2024.107468
https://www.sciencedirect.com/science/article/pii/S0950584925000382,,Assessing and improving syntactic adversarial robustness of pre-trained models for code translation,https://doi.org/10.1016/j.infsof.2025.107699
https://www.sciencedirect.com/science/article/pii/S0950584924000107,,Automatic smart contract comment generation via large language models and in-context learning,https://doi.org/10.1016/j.infsof.2024.107405
https://www.sciencedirect.com/science/article/pii/S0167404824002992,,SCL-CVD: Supervised contrastive learning for code vulnerability detection via GraphCodeBERT,https://doi.org/10.1016/j.cose.2024.103994
https://www.sciencedirect.com/science/article/pii/S016412122400325X,,Integrating neural mutation into mutation-based fault localization: A hybrid approach,https://doi.org/10.1016/j.jss.2024.112281
https://www.sciencedirect.com/science/article/pii/S092054892500042X,,Collaboration with Generative AI to improve Requirements Change,https://doi.org/10.1016/j.csi.2025.104013
https://www.sciencedirect.com/science/article/pii/S0950584924002490,https://www.sciencedirect.com/science/article/pii/S0950584924002490/pdfft?md5=00a832bca7111fa0fd6b338b8c263c12&pid=1-s2.0-S0950584924002490-main.pdf,Locating requirements in backlog items: Content analysis and experiments with large language models,https://doi.org/10.1016/j.infsof.2024.107644
https://www.sciencedirect.com/science/article/pii/S0164121225001104,,Improving distributed learning-based vulnerability detection via multi-modal prompt tuning,https://doi.org/10.1016/j.jss.2025.112442
https://www.sciencedirect.com/science/article/pii/S0950584925001442,https://www.sciencedirect.com/science/article/pii/S0950584925001442/pdfft?md5=d0615f49fbfb02b687683baf9fbb0281&pid=1-s2.0-S0950584925001442-main.pdf,Still just personal assistants? – A multiple case study of generative AI adoption in software organizations,https://doi.org/10.1016/j.infsof.2025.107805
https://www.sciencedirect.com/science/article/pii/S0164121225000494,https://www.sciencedirect.com/science/article/pii/S0164121225000494/pdfft?md5=624044fdd331b44d8ac6126fe0b5188d&pid=1-s2.0-S0164121225000494-main.pdf,Pytester: Deep reinforcement learning for text-to-testcase generation,https://doi.org/10.1016/j.jss.2025.112381
https://www.sciencedirect.com/science/article/pii/S2215016125001864,https://www.sciencedirect.com/science/article/pii/S2215016125001864/pdfft?md5=bc0884b834c9ba1346acc52916999b9c&pid=1-s2.0-S2215016125001864-main.pdf,A method for IoT devices test case generation using language models,https://doi.org/10.1016/j.mex.2025.103340
https://www.sciencedirect.com/science/article/pii/S0167739X2500024X,,Leveraging local and global relationships for corrupted label detection,https://doi.org/10.1016/j.future.2025.107729
https://www.sciencedirect.com/science/article/pii/S0164121225002225,,Operational Profile-based Test Case Generation for Normative MAS,https://doi.org/10.1016/j.jss.2025.112553
https://www.sciencedirect.com/science/article/pii/S0167642324000649,,TerGEC: A graph enhanced contrastive approach for program termination analysis,https://doi.org/10.1016/j.scico.2024.103141
https://www.sciencedirect.com/science/article/pii/S0164121224001936,,BIT: A template-based approach to incremental and bidirectional model-to-text transformation,https://doi.org/10.1016/j.jss.2024.112148
https://www.sciencedirect.com/science/article/pii/S016764232500098X,,Random Test Generators Demystified: Differences and Potential for Compiler Reliability,https://doi.org/10.1016/j.scico.2025.103359
https://www.sciencedirect.com/science/article/pii/0098300488900027,,Procedures for creating a benchmarking data set,https://doi.org/10.1016/0098-3004(88)90002-7
https://www.sciencedirect.com/science/article/pii/S2666920X24000201,https://www.sciencedirect.com/science/article/pii/S2666920X24000201/pdfft?md5=4616bc803fdb32f0529e8345c9659d43&pid=1-s2.0-S2666920X24000201-main.pdf,Role of activity-based learning and ChatGPT on students' performance in education,https://doi.org/10.1016/j.caeai.2024.100219
https://www.sciencedirect.com/science/article/pii/S0950705125004435,,Harnessing code domain insights: Enhancing programming Knowledge Tracing with Large Language Models,https://doi.org/10.1016/j.knosys.2025.113396
https://www.sciencedirect.com/science/article/pii/S2665963824000071,https://www.sciencedirect.com/science/article/pii/S2665963824000071/pdfft?md5=08c3b88d18208044478d2ee4f4d9432b&pid=1-s2.0-S2665963824000071-main.pdf,LangTest: A comprehensive evaluation library for custom LLM and NLP models,https://doi.org/10.1016/j.simpa.2024.100619
https://www.sciencedirect.com/science/article/pii/S2214635025000486,https://www.sciencedirect.com/science/article/pii/S2214635025000486/pdfft?md5=67eb1d4cdaa27eabb830cf3c19f05e26&pid=1-s2.0-S2214635025000486-main.pdf,Reasoning with financial regulatory texts via Large Language Models,https://doi.org/10.1016/j.jbef.2025.101067
https://www.sciencedirect.com/science/article/pii/S016764232500005X,,Filling query-type text inputs for Android applications via inner-app mining and GPT recommendation,https://doi.org/10.1016/j.scico.2025.103266
https://www.sciencedirect.com/science/article/pii/S2212473X25000148,https://www.sciencedirect.com/science/article/pii/S2212473X25000148/pdfft?md5=b1f802dd733f0c52b63da853ddeaf1f1&pid=1-s2.0-S2212473X25000148-main.pdf,Generative AI and the future of marketing: A consumer protection perspective,https://doi.org/10.1016/j.clsr.2025.106141
https://www.sciencedirect.com/science/article/pii/S235271102400400X,https://www.sciencedirect.com/science/article/pii/S235271102400400X/pdfft?md5=d9388817f46d56c1b3784312eab9d244&pid=1-s2.0-S235271102400400X-main.pdf,LLM based QA chatbot builder: A generative AI-based chatbot builder for question answering,https://doi.org/10.1016/j.softx.2024.102029
https://www.sciencedirect.com/science/article/pii/S1546221825004783,,Sensitive Target-Guided Directed Fuzzing for IoT Web Services,https://doi.org/10.32604/cmc.2025.063592
https://www.sciencedirect.com/science/article/pii/S2949948823000033,https://www.sciencedirect.com/science/article/pii/S2949948823000033/pdfft?md5=a29a7ee67c3e05fa7018dac392c697c3&pid=1-s2.0-S2949948823000033-main.pdf,"A study on ChatGPT for Industry 4.0: Background, potentials, challenges, and eventualities",https://doi.org/10.1016/j.ject.2023.08.001
https://www.sciencedirect.com/science/article/pii/S1568494625001164,,Path analysis for effective fault localization in deep neural networks,https://doi.org/10.1016/j.asoc.2025.112805
https://www.sciencedirect.com/science/article/pii/S0952197624007802,,A neural network transformer model for composite microstructure homogenization,https://doi.org/10.1016/j.engappai.2024.108622
https://www.sciencedirect.com/science/article/pii/S0164121224003741,,Effectiveness of symmetric metamorphic relations on validating the stability of code generation LLM,https://doi.org/10.1016/j.jss.2024.112330
https://www.sciencedirect.com/science/article/pii/S0167642324000789,,TR-Fuzz: A syntax valid tool for fuzzing C compilers,https://doi.org/10.1016/j.scico.2024.103155
https://www.sciencedirect.com/science/article/pii/S0950584925000175,https://www.sciencedirect.com/science/article/pii/S0950584925000175/pdfft?md5=7a5fe6dfdb4a0f8ecb81e0781cb6e9ac&pid=1-s2.0-S0950584925000175-main.pdf,Classification and challenges of non-functional requirements in ML-enabled systems: A systematic literature review,https://doi.org/10.1016/j.infsof.2025.107678
https://www.sciencedirect.com/science/article/pii/S1877050925011913,https://www.sciencedirect.com/science/article/pii/S1877050925011913/pdfft?md5=4725f3c9632bfbdd8912fbf3b0676521&pid=1-s2.0-S1877050925011913-main.pdf,Graph-Based Generation and Validation of Use Case Diagrams,https://doi.org/10.1016/j.procs.2025.04.090
https://www.sciencedirect.com/science/article/pii/S0925231224015170,,H3NI: Non-target-specific node injection attacks on hypergraph neural networks via genetic algorithm,https://doi.org/10.1016/j.neucom.2024.128746
https://www.sciencedirect.com/science/article/pii/S0164121225001050,,CubeAgent: Efficient query-based video adversarial examples generation through deep reinforcement learning,https://doi.org/10.1016/j.jss.2025.112437
https://www.sciencedirect.com/science/article/pii/S2405896324000016,https://www.sciencedirect.com/science/article/pii/S2405896324000016/pdfft?md5=0ad25c02725ab7f832b1e909885184c7&pid=1-s2.0-S2405896324000016-main.pdf,Natural Language Processing based Auto Generation of Proof Obligations for Formal Verification of Control Requirements in Safety-Critical Systems,https://doi.org/10.1016/j.ifacol.2024.05.001
https://www.sciencedirect.com/science/article/pii/S0957417424017196,,"A systematic review of trimodal affective computing approaches: Text, audio, and visual integration in emotion recognition and sentiment analysis",https://doi.org/10.1016/j.eswa.2024.124852
https://www.sciencedirect.com/science/article/pii/B9781555580759500156,,9: LONG-LIFE SYSTEMS,https://doi.org/10.1016/B978-1-55558-075-9.50015-6
https://www.sciencedirect.com/science/article/pii/S0094576597001148,,Project Galileo at Jupiter,https://doi.org/10.1016/S0094-5765(97)00114-8
https://www.sciencedirect.com/science/article/pii/S0031320323007148,,"FoodMask: Real-time food instance counting, segmentation and recognition",https://doi.org/10.1016/j.patcog.2023.110017
https://www.sciencedirect.com/science/article/pii/B9780443237614000390,https://www.sciencedirect.com/science/article/pii/B9780443237614000390/pdfft?md5=b1d22a1956fc6515526a39f21622c326&pid=3-s2.0-B9780443237614000390-main.pdf,Index,https://doi.org/10.1016/B978-0-44-323761-4.00039-0
https://www.sciencedirect.com/science/article/pii/S2405844024003207,https://www.sciencedirect.com/science/article/pii/S2405844024003207/pdfft?md5=1cc131f48dae40102d1f2defd73d4b45&pid=1-s2.0-S2405844024003207-main.pdf,RETRACTED: The application and challenges of ChatGPT in educational transformation: New demands for teachers' roles,https://doi.org/10.1016/j.heliyon.2024.e24289
https://www.sciencedirect.com/science/article/pii/S2665963825000211,https://www.sciencedirect.com/science/article/pii/S2665963825000211/pdfft?md5=1355313e6031107140eef52bcb42dc73&pid=1-s2.0-S2665963825000211-main.pdf,EduXgame: Gamified learning for secondary education,https://doi.org/10.1016/j.simpa.2025.100761
https://www.sciencedirect.com/science/article/pii/S0167926024001305,,A 3D-stack DRAM-based PNM architecture design,https://doi.org/10.1016/j.vlsi.2024.102266
https://www.sciencedirect.com/science/article/pii/S2215016124004291,https://www.sciencedirect.com/science/article/pii/S2215016124004291/pdfft?md5=b97e01105083c5bda2efdfb57cc87d36&pid=1-s2.0-S2215016124004291-main.pdf,Exploring the change management framework: An in-depth investigation,https://doi.org/10.1016/j.mex.2024.102978
https://www.sciencedirect.com/science/article/pii/S2949719124000682,https://www.sciencedirect.com/science/article/pii/S2949719124000682/pdfft?md5=3bc96402ae6e00f32c65f9e2287b1953&pid=1-s2.0-S2949719124000682-main.pdf,The performance of the LSTM-based code generated by Large Language Models (LLMs) in forecasting time series data,https://doi.org/10.1016/j.nlp.2024.100120
https://www.sciencedirect.com/science/article/pii/S0007681324000697,https://www.sciencedirect.com/science/article/pii/S0007681324000697/pdfft?md5=5a9279376151ad1be35134828ecf3e36&pid=1-s2.0-S0007681324000697-main.pdf,Navigating software development in the ChatGPT and GitHub Copilot era,https://doi.org/10.1016/j.bushor.2024.05.009
https://www.sciencedirect.com/science/article/pii/S2452414X25000585,,Advancing software security: DCodeBERT for automatic vulnerability detection and repair,https://doi.org/10.1016/j.jii.2025.100834
https://www.sciencedirect.com/science/article/pii/S0016508579802590,,Abstracts of Papers Submitted to the American Gastroenterological Association,https://doi.org/10.1016/S0016-5085(79)80259-0
https://www.sciencedirect.com/science/article/pii/S0164121200000509,,A method and tool for assessing object-oriented projects and metrics management,https://doi.org/10.1016/S0164-1212(00)00050-9
https://www.sciencedirect.com/science/article/pii/S0951832097001063,,A probabilistic methodology for the design of radiological confinement of tokamak reactors,https://doi.org/10.1016/S0951-8320(97)00106-3
https://www.sciencedirect.com/science/article/pii/S147466701763427X,https://www.sciencedirect.com/science/article/pii/S147466701763427X/pdfft?md5=5a393e8835bc957a4a581ea987e45f8e&pid=1-s2.0-S147466701763427X-main.pdf,Preface,https://doi.org/10.1016/S1474-6670(17)63427-X
https://www.sciencedirect.com/science/article/pii/002954939501059Q,,Operational monitoring in German nuclear power plants,https://doi.org/10.1016/0029-5493(95)01059-Q
https://www.sciencedirect.com/science/article/pii/S0167404824004565,,SecureQwen: Leveraging LLMs for vulnerability detection in python codebases,https://doi.org/10.1016/j.cose.2024.104151
https://www.sciencedirect.com/science/article/pii/S0950584925001053,,SolBERT: Advancing solidity smart contract similarity analysis via self-supervised pre-training and contrastive fine-tuning,https://doi.org/10.1016/j.infsof.2025.107766
https://www.sciencedirect.com/science/article/pii/S2096579624000639,https://www.sciencedirect.com/science/article/pii/S2096579624000639/pdfft?md5=a03f734664dd2f949855d22d9fe2d5b9&pid=1-s2.0-S2096579624000639-main.pdf,InputJump: Augmented reality-facilitated cross-device input fusion based on spatial and semantic information,https://doi.org/10.1016/j.vrih.2024.10.001
https://www.sciencedirect.com/science/article/pii/S1383762124001309,,Transformers in source code generation: A comprehensive survey,https://doi.org/10.1016/j.sysarc.2024.103193
https://www.sciencedirect.com/science/article/pii/S0950584923001155,,RoseMatcher: Identifying the impact of user reviews on app updates,https://doi.org/10.1016/j.infsof.2023.107261
https://www.sciencedirect.com/science/article/pii/S1546221825002553,,Amalgamation of Classical and Large Language Models for Duplicate Bug Detection: A Comparative Study,https://doi.org/10.32604/cmc.2025.057792
https://www.sciencedirect.com/science/article/pii/S2772485925000171,https://www.sciencedirect.com/science/article/pii/S2772485925000171/pdfft?md5=4858e8fae3c834593b062dada825a961&pid=1-s2.0-S2772485925000171-main.pdf,LLMs: A game-changer for software engineers?,https://doi.org/10.1016/j.tbench.2025.100204
https://www.sciencedirect.com/science/article/pii/S1546221825000992,,A Critical Review of Methods and Challenges in Large Language Models,https://doi.org/10.32604/cmc.2025.061263
https://www.sciencedirect.com/science/article/pii/S1568494624014376,,"Large language models for cyber resilience: A comprehensive review, challenges, and future perspectives",https://doi.org/10.1016/j.asoc.2024.112663
https://www.sciencedirect.com/science/article/pii/S0950705125005490,https://www.sciencedirect.com/science/article/pii/S0950705125005490/pdfft?md5=0d95833ee725c5af455e91b32c8df990&pid=1-s2.0-S0950705125005490-main.pdf,A comprehensive survey on integrating large language models with knowledge-based methods,https://doi.org/10.1016/j.knosys.2025.113503
https://www.sciencedirect.com/science/article/pii/S0950584925001405,,Does it smell? A homogeneous stacking approach for code smell prediction,https://doi.org/10.1016/j.infsof.2025.107801
https://www.sciencedirect.com/science/article/pii/S0164121224002255,https://www.sciencedirect.com/science/article/pii/S0164121224002255/pdfft?md5=d54471e0503d6c6e1beee84152a7b5ac&pid=1-s2.0-S0164121224002255-main.pdf,An architecture for model-based and intelligent automation in DevOps,https://doi.org/10.1016/j.jss.2024.112180
https://www.sciencedirect.com/science/article/pii/S095741742303470X,,An amalgamation of cognitive aspects in software engineering: A content analysis,https://doi.org/10.1016/j.eswa.2023.122968
https://www.sciencedirect.com/science/article/pii/S0164121225001876,,Comparative analysis of design pattern implementation validity in LLM-based code refactoring,https://doi.org/10.1016/j.jss.2025.112519
https://www.sciencedirect.com/science/article/pii/S0950584925001247,https://www.sciencedirect.com/science/article/pii/S0950584925001247/pdfft?md5=99da5a824ba27d394990345f467455e9&pid=1-s2.0-S0950584925001247-main.pdf,Translating code with Large Language Models and human-in-the-loop feedback,https://doi.org/10.1016/j.infsof.2025.107785
https://www.sciencedirect.com/science/article/pii/S0950584925001260,,Assessing output reliability and similarity of large language models in software development: A comparative case study approach,https://doi.org/10.1016/j.infsof.2025.107787
https://www.sciencedirect.com/science/article/pii/S154622182400746X,,KubeFuzzer: Automating RESTful API Vulnerability Detection in Kubernetes,https://doi.org/10.32604/cmc.2024.055180
https://www.sciencedirect.com/science/article/pii/S0099133325000813,,Research on library management paradigm in the AIGC era: Theoretical construction and practical exploration,https://doi.org/10.1016/j.acalib.2025.103085
https://www.sciencedirect.com/science/article/pii/S0957417423021425,,Aligning XAI explanations with software developers’ expectations: A case study with code smell prioritization,https://doi.org/10.1016/j.eswa.2023.121640
https://www.sciencedirect.com/science/article/pii/S0029549324006265,,Knowledge representation to support EMDAP implementation in advanced reactor licensing applications,https://doi.org/10.1016/j.nucengdes.2024.113526
https://www.sciencedirect.com/science/article/pii/S0272735824001363,https://www.sciencedirect.com/science/article/pii/S0272735824001363/pdfft?md5=3d4c18c53c1bb2fc08034b0551cbea6d&pid=1-s2.0-S0272735824001363-main.pdf,"Efficacy of app-based mobile health interventions for stress management: A systematic review and meta-analysis of self-reported, physiological, and neuroendocrine stress-related outcomes",https://doi.org/10.1016/j.cpr.2024.102515
https://www.sciencedirect.com/science/article/pii/S1041608025000226,https://www.sciencedirect.com/science/article/pii/S1041608025000226/pdfft?md5=234cd4126d57171c04d7e9ec15444849&pid=1-s2.0-S1041608025000226-main.pdf,Chatbots in education: Hype or help? A meta-analysis,https://doi.org/10.1016/j.lindif.2025.102646
https://www.sciencedirect.com/science/article/pii/S2468502X24000226,https://www.sciencedirect.com/science/article/pii/S2468502X24000226/pdfft?md5=d535cfeb7d4bca4f8b918b02581ff6a3&pid=1-s2.0-S2468502X24000226-main.pdf,AVA: An automated and AI-driven intelligent visual analytics framework,https://doi.org/10.1016/j.visinf.2024.06.002
https://www.sciencedirect.com/science/article/pii/S0360131524002380,https://www.sciencedirect.com/science/article/pii/S0360131524002380/pdfft?md5=16997d165adca0bce16cf449f94ab79b&pid=1-s2.0-S0360131524002380-main.pdf,Does ChatGPT enhance student learning? A systematic review and meta-analysis of experimental studies,https://doi.org/10.1016/j.compedu.2024.105224
https://www.sciencedirect.com/science/article/pii/S0306437915001179,,Impact analysis and change propagation in service-oriented enterprises: A systematic review,https://doi.org/10.1016/j.is.2015.06.003
https://www.sciencedirect.com/science/article/pii/B9780443159916000170,,Chapter Eleven: Designing meaningful metrics to demonstrate ethical supervision of autonomous systems: How do you measure that?,https://doi.org/10.1016/B978-0-44-315991-6.00017-0
https://www.sciencedirect.com/science/article/pii/S0167814006810194,,Posters,https://doi.org/10.1016/S0167-8140(06)81019-4
https://www.sciencedirect.com/science/article/pii/S2307187724002177,https://www.sciencedirect.com/science/article/pii/S2307187724002177/pdfft?md5=29d6e1611fbb5c518a7f65cb35d6c0f7&pid=1-s2.0-S2307187724002177-main.pdf,The potential of LLMs in hardware design,https://doi.org/10.1016/j.jer.2024.08.001
https://www.sciencedirect.com/science/article/pii/S0950584925001193,,An empirical study on capability of Large Language Models in understanding code semantics,https://doi.org/10.1016/j.infsof.2025.107780
https://www.sciencedirect.com/science/article/pii/S0950705123010766,,On the effectiveness of graph data augmentation for source code learning,https://doi.org/10.1016/j.knosys.2023.111328
https://www.sciencedirect.com/science/article/pii/S0950584924002076,,E-code: Mastering efficient code generation through pretrained models and expert encoder group,https://doi.org/10.1016/j.infsof.2024.107602
https://www.sciencedirect.com/science/article/pii/S0950584925001259,https://www.sciencedirect.com/science/article/pii/S0950584925001259/pdfft?md5=e42759a506161c9494fba345e8382b15&pid=1-s2.0-S0950584925001259-main.pdf,Generating vulnerability security fixes with Code Language Models,https://doi.org/10.1016/j.infsof.2025.107786
https://www.sciencedirect.com/science/article/pii/S0950584925000618,https://www.sciencedirect.com/science/article/pii/S0950584925000618/pdfft?md5=f55810e9fc0931072891b72f8d4ed7e6&pid=1-s2.0-S0950584925000618-main.pdf,A systematic mapping study on graph machine learning for static source code analysis,https://doi.org/10.1016/j.infsof.2025.107722
https://www.sciencedirect.com/science/article/pii/S0164121225000524,https://www.sciencedirect.com/science/article/pii/S0164121225000524/pdfft?md5=131599722ed4043719df963620f78e16&pid=1-s2.0-S0164121225000524-main.pdf,Poisoned source code detection in code models,https://doi.org/10.1016/j.jss.2025.112384
https://www.sciencedirect.com/science/article/pii/S0164121223003369,,On the impact of multiple source code representations on software engineering tasks — An empirical study,https://doi.org/10.1016/j.jss.2023.111941
https://www.sciencedirect.com/science/article/pii/S1570826824000441,https://www.sciencedirect.com/science/article/pii/S1570826824000441/pdfft?md5=05f2c90d1a9b90c0531433fb64115234&pid=1-s2.0-S1570826824000441-main.pdf,Knowledge Graphs as a source of trust for LLM-powered enterprise question answering,https://doi.org/10.1016/j.websem.2024.100858
https://www.sciencedirect.com/science/article/pii/S2162098924001178,https://www.sciencedirect.com/science/article/pii/S2162098924001178/pdfft?md5=0efb5252c5a21aba2fea02c1ccf688ca&pid=1-s2.0-S2162098924001178-main.pdf,Accuracy of large language models in answering ophthalmology board-style questions: A meta-analysis,https://doi.org/10.1016/j.apjo.2024.100106
https://www.sciencedirect.com/science/article/pii/S2666920X25000578,https://www.sciencedirect.com/science/article/pii/S2666920X25000578/pdfft?md5=ecf8c7c2b7404daa031b951d26e5b8aa&pid=1-s2.0-S2666920X25000578-main.pdf,Retrieval-augmented generation for educational application: A systematic survey,https://doi.org/10.1016/j.caeai.2025.100417
https://www.sciencedirect.com/science/article/pii/S0927538X24003846,,Finance-specific large language models: Advancing sentiment analysis and return prediction with LLaMA 2,https://doi.org/10.1016/j.pacfin.2024.102632
https://www.sciencedirect.com/science/article/pii/S1532046424000388,https://www.sciencedirect.com/science/article/pii/S1532046424000388/pdfft?md5=5458319e1eb6602ccfde79a68117f6f2&pid=1-s2.0-S1532046424000388-main.pdf,Evaluation of ChatGPT-generated medical responses: A systematic review and meta-analysis,https://doi.org/10.1016/j.jbi.2024.104620
https://www.sciencedirect.com/science/article/pii/S0169260725002871,,Visual-language foundation models in medical imaging: A systematic review and meta-analysis of diagnostic and analytical applications,https://doi.org/10.1016/j.cmpb.2025.108870
https://www.sciencedirect.com/science/article/pii/S0020653925001479,https://www.sciencedirect.com/science/article/pii/S0020653925001479/pdfft?md5=a6595dbf4bdb50897399e2b19fadc715&pid=1-s2.0-S0020653925001479-main.pdf,AI-Powered Problem- and Case-based Learning in Medical and Dental Education: A Systematic Review and Meta-analysis,https://doi.org/10.1016/j.identj.2025.100858
https://www.sciencedirect.com/science/article/pii/S0048733323002019,https://www.sciencedirect.com/science/article/pii/S0048733323002019/pdfft?md5=52bffc65e05868551d05578ceba1f5fd&pid=1-s2.0-S0048733323002019-main.pdf,Epidemic effects in the diffusion of emerging digital technologies: evidence from artificial intelligence adoption,https://doi.org/10.1016/j.respol.2023.104917
https://www.sciencedirect.com/science/article/pii/S1936878X17305193,https://www.sciencedirect.com/science/article/pii/S1936878X17305193/pdfft?md5=f221c5728b164264f339cd44f5ea0a8f&pid=1-s2.0-S1936878X17305193-main.pdf,The Identification of Calcified Coronary Plaque Is Associated With Initiation and Continuation of Pharmacological and Lifestyle Preventive Therapies: A Systematic Review and Meta-Analysis,https://doi.org/10.1016/j.jcmg.2017.01.030
https://www.sciencedirect.com/science/article/pii/S0167494322001327,,Effects of multi-component non-pharmacological interventions on cognition in participants with mild cognitive impairment: A systematic review and meta-analysis,https://doi.org/10.1016/j.archger.2022.104751
https://www.sciencedirect.com/science/article/pii/S1929074825002719,,The Prevalence of Hypertension Among Children and Antihypertensive Use: Protocol for a Systematic Review and Meta-Analysis,https://doi.org/10.2196/65807
https://www.sciencedirect.com/science/article/pii/S0016508525049376,,Su1730: TRANSARTERIAL CHEMOEMBOLIZATION COMBINED WITH SORAFENIB VERSUS MONOTHERAPY FOR UNRESECTABLE HEPATOCELLULAR CARCINOMA: AN UMBRELLA REVIEW OF META-ANALYSES,https://doi.org/10.1016/S0016-5085(25)04937-6
https://www.sciencedirect.com/science/article/pii/S0957417424021572,,Software bug prediction using graph neural networks and graph-based text representations,https://doi.org/10.1016/j.eswa.2024.125290
https://www.sciencedirect.com/science/article/pii/S0950584924001484,,Automated description generation for software patches,https://doi.org/10.1016/j.infsof.2024.107543
https://www.sciencedirect.com/science/article/pii/S2589537025002020,https://www.sciencedirect.com/science/article/pii/S2589537025002020/pdfft?md5=69b634b7bf01f863c3c14faaec1055c3&pid=1-s2.0-S2589537025002020-main.pdf,Interventions to improve adherence to lipid-lowering drugs: a systematic review and meta-analysis,https://doi.org/10.1016/j.eclinm.2025.103270
https://www.sciencedirect.com/science/article/pii/S2666557325000084,https://www.sciencedirect.com/science/article/pii/S2666557325000084/pdfft?md5=1c6511e82cff2ecfb59d370ea944a561&pid=1-s2.0-S2666557325000084-main.pdf,The Impact of Generative AI on Essay Revisions and Student Engagement,https://doi.org/10.1016/j.caeo.2025.100249
https://www.sciencedirect.com/science/article/pii/S001650852403587X,,Tu1650 CHANGES IN ANTI-VINCULIN ANTIBODIES OVER TIME CORRELATE WITH SYMPTOM IMPROVEMENT IN IRRITABLE BOWEL SYDROME (IBS),https://doi.org/10.1016/S0016-5085(24)03587-X
https://www.sciencedirect.com/science/article/pii/S2949882125000465,https://www.sciencedirect.com/science/article/pii/S2949882125000465/pdfft?md5=1f0c902f355bbb07c130f500cd3bffa6&pid=1-s2.0-S2949882125000465-main.pdf,AI literacy and trust: A multi-method study of Human-GAI team collaboration,https://doi.org/10.1016/j.chbah.2025.100162
https://www.sciencedirect.com/science/article/pii/S2667325824001043,https://www.sciencedirect.com/science/article/pii/S2667325824001043/pdfft?md5=40bae6513c2c4be760a59d433b191409&pid=1-s2.0-S2667325824001043-main.pdf,A review of deep learning methods for ligand based drug virtual screening,https://doi.org/10.1016/j.fmre.2024.02.011
https://www.sciencedirect.com/science/article/pii/S0531556524002857,https://www.sciencedirect.com/science/article/pii/S0531556524002857/pdfft?md5=e98c499bacb9e551b04adf4d301fb483&pid=1-s2.0-S0531556524002857-main.pdf,"Lower extremity muscle hypertrophy in response to resistance training in older adults: Systematic review, meta-analysis, and meta-regression of randomized controlled trials",https://doi.org/10.1016/j.exger.2024.112639
https://www.sciencedirect.com/science/article/pii/S0735109724084572,https://www.sciencedirect.com/science/article/pii/S0735109724084572/pdfft?md5=0d679095aec680c0cedb3a37e10b995a&pid=1-s2.0-S0735109724084572-main.pdf,Artificial Intelligence in Cardiovascular Clinical Trials,https://doi.org/10.1016/j.jacc.2024.08.069
https://www.sciencedirect.com/science/article/pii/S1268773124002674,https://www.sciencedirect.com/science/article/pii/S1268773124002674/pdfft?md5=f0a3d70405e8b87dd4c7d0241a863e82&pid=1-s2.0-S1268773124002674-main.pdf,"Diagnosis, treatment, and prevention of ankle sprains: Comparing free chatbot recommendations with clinical guidelines",https://doi.org/10.1016/j.fas.2024.12.003
https://www.sciencedirect.com/science/article/pii/S095741742500288X,,NtNDet: Hardware Trojan detection based on pre-trained language models,https://doi.org/10.1016/j.eswa.2025.126666
https://www.sciencedirect.com/science/article/pii/S0164121224002462,,An intelligent test management system for optimizing decision making during software testing,https://doi.org/10.1016/j.jss.2024.112202
